channel,rotator,hue360,sat100,light100,length
1,68.500,146.25,76.5625,76.5625,118
3,68.500,180,76.5625,76.5625,118
1,68.678,140.625,62.5,62.5,114
3,68.678,174.375,62.5,62.5,114
1,68.858,101.25,44.53125,44.53125,118
2,68.858,253.125,69.53125,69.53125,1438
3,68.858,135,44.53125,44.53125,118
5,68.858,101.25,99.21875,99.21875,1438
1,69.047,165.9375,56.25,56.25,118
3,69.047,199.6875,56.25,56.25,118
1,69.237,146.25,69.53125,69.53125,118
3,69.237,180,69.53125,69.53125,118
1,69.426,180,50,50,118
3,69.426,213.75,50,50,118
1,69.615,165.9375,69.53125,69.53125,118
3,69.615,199.6875,69.53125,69.53125,118
1,69.804,174.375,59.375,59.375,118
3,69.804,208.125,59.375,59.375,118
1,69.993,165.9375,40.625,40.625,118
3,69.993,199.6875,40.625,40.625,118
1,70.182,154.6875,72.65625,72.65625,118
3,70.182,188.4375,72.65625,72.65625,118
1,70.372,146.25,69.53125,69.53125,118
3,70.372,180,69.53125,69.53125,118
1,70.561,160.3125,66.40625,66.40625,118
3,70.561,194.0625,66.40625,66.40625,118
1,70.750,165.9375,69.53125,69.53125,118
3,70.750,199.6875,69.53125,69.53125,118
1,70.939,160.3125,72.65625,72.65625,118
3,70.939,194.0625,72.65625,72.65625,118
1,71.128,135,46.09375,46.09375,118
2,71.128,233.4375,63.28125,63.28125,1918
3,71.128,168.75,46.09375,46.09375,118
5,71.128,98.4375,88.28125,88.28125,1918
1,71.317,168.75,59.375,59.375,118
3,71.317,202.5,59.375,59.375,118
1,71.507,154.6875,72.65625,72.65625,118
3,71.507,188.4375,72.65625,72.65625,118
1,71.696,165.9375,53.125,53.125,118
3,71.696,199.6875,53.125,53.125,118
1,71.885,146.25,53.125,53.125,118
3,71.885,180,53.125,53.125,118
1,72.074,174.375,62.5,62.5,118
3,72.074,208.125,62.5,62.5,118
1,72.263,180,79.6875,79.6875,118
3,72.263,213.75,79.6875,79.6875,118
1,72.452,154.6875,69.53125,69.53125,118
3,72.452,188.4375,69.53125,69.53125,118
1,72.642,165.9375,59.375,59.375,118
3,72.642,199.6875,59.375,59.375,118
1,72.831,146.25,62.5,62.5,118
3,72.831,180,62.5,62.5,118
1,73.020,160.3125,59.375,59.375,118
3,73.020,194.0625,59.375,59.375,118
1,73.209,165.9375,79.6875,79.6875,118
3,73.209,199.6875,79.6875,79.6875,118
1,73.398,135,99.21875,99.21875,118
3,73.398,168.75,99.21875,99.21875,118
1,73.587,146.25,72.65625,72.65625,118
3,73.587,180,72.65625,72.65625,118
1,73.777,140.625,83.59375,83.59375,118
3,73.777,174.375,83.59375,83.59375,118
1,73.977,120.9375,72.65625,72.65625,113
3,73.977,154.6875,72.65625,72.65625,113
2,74.155,180,59.375,59.375,478
5,74.155,126.5625,92.96875,92.96875,1438
1,74.166,101.25,79.6875,79.6875,118
3,74.166,135,79.6875,79.6875,118
1,74.344,135,59.375,59.375,118
3,74.344,168.75,59.375,59.375,118
1,74.533,146.25,66.40625,66.40625,118
3,74.533,180,66.40625,66.40625,118
1,74.722,154.6875,69.53125,69.53125,118
3,74.722,188.4375,69.53125,69.53125,118
1,74.912,165.9375,66.40625,66.40625,118
2,74.912,188.4375,53.125,53.125,478
3,74.912,199.6875,66.40625,66.40625,118
1,75.101,180,66.40625,66.40625,118
3,75.101,213.75,66.40625,66.40625,118
1,75.290,174.375,59.375,59.375,118
3,75.290,208.125,59.375,59.375,118
1,75.479,188.4375,76.5625,76.5625,118
3,75.479,222.1875,76.5625,76.5625,118
1,75.668,168.75,56.25,56.25,118
2,75.668,208.125,56.25,56.25,478
3,75.668,202.5,56.25,56.25,118
1,75.858,174.375,59.375,59.375,118
3,75.858,208.125,59.375,59.375,118
1,76.047,180,56.25,56.25,118
3,76.047,213.75,56.25,56.25,118
1,76.236,160.3125,69.53125,69.53125,118
3,76.236,194.0625,69.53125,69.53125,118
1,76.425,165.9375,53.125,53.125,118
2,76.425,199.6875,62.5,62.5,478
3,76.425,199.6875,53.125,53.125,118
5,76.436,92.8125,88.28125,88.28125,1913
1,76.614,168.75,66.40625,66.40625,118
3,76.614,202.5,66.40625,66.40625,118
1,76.803,154.6875,72.65625,72.65625,118
3,76.803,188.4375,72.65625,72.65625,118
1,76.993,160.3125,76.5625,76.5625,118
3,76.993,194.0625,76.5625,76.5625,118
1,77.182,146.25,69.53125,69.53125,118
2,77.182,202.5,56.25,56.25,478
3,77.182,180,69.53125,69.53125,118
1,77.371,154.6875,76.5625,76.5625,118
3,77.371,188.4375,76.5625,76.5625,118
1,77.560,135,59.375,59.375,118
3,77.560,168.75,59.375,59.375,118
1,77.749,146.25,69.53125,69.53125,118
3,77.749,180,69.53125,69.53125,118
1,77.938,143.4375,72.65625,72.65625,118
2,77.938,219.375,48.4375,48.4375,478
3,77.938,177.1875,72.65625,72.65625,118
1,78.128,146.25,72.65625,72.65625,118
3,78.128,180,72.65625,72.65625,118
1,78.328,137.8125,72.65625,72.65625,118
3,78.328,171.5625,72.65625,72.65625,118
1,78.506,140.625,92.96875,92.96875,118
3,78.506,174.375,92.96875,92.96875,118
2,78.695,222.1875,53.125,53.125,480
1,78.706,135,72.65625,72.65625,118
3,78.706,168.75,72.65625,72.65625,118
1,78.895,140.625,72.65625,72.65625,118
3,78.895,174.375,72.65625,72.65625,118
1,79.084,146.25,72.65625,72.65625,118
3,79.084,180,72.65625,72.65625,118
1,79.274,154.6875,69.53125,69.53125,113
3,79.274,188.4375,69.53125,69.53125,113
1,79.452,98.4375,83.59375,83.59375,118
3,79.452,132.1875,83.59375,83.59375,118
5,79.461,98.4375,92.96875,92.96875,1434
2,79.469,213.75,52.34375,52.34375,3109
1,79.641,106.875,53.125,53.125,118
3,79.641,140.625,53.125,53.125,118
1,79.830,132.1875,53.125,53.125,118
3,79.830,165.9375,53.125,53.125,118
1,80.019,120.9375,56.25,56.25,118
3,80.019,154.6875,56.25,56.25,118
1,80.208,109.6875,69.53125,69.53125,118
3,80.208,143.4375,69.53125,69.53125,118
1,80.407,126.5625,48.4375,48.4375,118
3,80.407,160.3125,48.4375,48.4375,118
1,80.587,146.25,48.4375,48.4375,118
3,80.587,180,48.4375,48.4375,118
1,80.776,129.375,76.5625,76.5625,118
3,80.776,163.125,76.5625,76.5625,118
1,80.976,154.6875,72.65625,72.65625,118
3,80.976,188.4375,72.65625,72.65625,118
1,81.154,140.625,50,50,118
3,81.154,174.375,50,50,118
1,81.343,151.875,59.375,59.375,118
3,81.343,185.625,59.375,59.375,118
1,81.533,160.3125,48.4375,48.4375,118
3,81.533,194.0625,48.4375,48.4375,118
1,81.722,112.5,69.53125,69.53125,118
3,81.722,146.25,69.53125,69.53125,118
5,81.722,78.75,99.21875,99.21875,1918
1,81.911,132.1875,76.5625,76.5625,118
3,81.911,165.9375,76.5625,76.5625,118
1,82.100,168.75,79.6875,79.6875,118
3,82.100,202.5,79.6875,79.6875,118
1,82.289,165.9375,76.5625,76.5625,118
3,82.289,199.6875,76.5625,76.5625,118
1,82.478,146.25,76.5625,76.5625,118
3,82.478,180,76.5625,76.5625,118
1,82.668,174.375,79.6875,79.6875,118
3,82.668,208.125,79.6875,79.6875,118
1,82.857,160.3125,76.5625,76.5625,118
3,82.857,194.0625,76.5625,76.5625,118
1,83.046,165.9375,66.40625,66.40625,118
3,83.046,199.6875,66.40625,66.40625,118
1,83.235,132.1875,79.6875,79.6875,118
3,83.235,165.9375,79.6875,79.6875,118
1,83.424,135,76.5625,76.5625,118
3,83.424,168.75,76.5625,76.5625,118
1,83.614,143.4375,92.96875,92.96875,118
3,83.614,177.1875,92.96875,92.96875,118
1,83.803,160.3125,79.6875,79.6875,118
3,83.803,194.0625,79.6875,79.6875,118
1,84.003,180,76.5625,76.5625,118
3,84.003,213.75,76.5625,76.5625,118
1,84.181,196.875,72.65625,72.65625,118
3,84.181,230.625,72.65625,72.65625,118
1,84.381,213.75,76.5625,76.5625,118
3,84.381,247.5,76.5625,76.5625,118
1,84.559,180,72.65625,72.65625,118
3,84.559,213.75,72.65625,72.65625,118
0,84.749,146.25,72.65625,72.65625,478
1,84.749,112.5,69.53125,69.53125,118
2,84.749,180,72.65625,72.65625,478
3,84.749,146.25,69.53125,69.53125,118
5,84.749,112.5,99.21875,99.21875,1438
1,84.938,132.1875,59.375,59.375,118
3,84.938,165.9375,59.375,59.375,118
1,85.127,146.25,53.125,53.125,118
3,85.127,180,53.125,53.125,118
1,85.316,154.6875,53.125,53.125,118
3,85.316,188.4375,53.125,53.125,118
0,85.505,154.6875,56.25,56.25,478
1,85.505,180,59.375,59.375,118
2,85.505,188.4375,56.25,56.25,478
3,85.505,213.75,59.375,59.375,118
1,85.694,165.9375,59.375,59.375,118
3,85.694,199.6875,59.375,59.375,118
1,85.884,174.375,56.25,56.25,118
3,85.884,208.125,56.25,56.25,118
1,86.073,160.3125,59.375,59.375,118
3,86.073,194.0625,59.375,59.375,118
0,86.262,174.375,48.4375,48.4375,478
1,86.262,154.6875,48.4375,48.4375,118
2,86.262,208.125,48.4375,48.4375,478
3,86.262,188.4375,48.4375,48.4375,118
1,86.451,160.3125,59.375,59.375,118
3,86.451,194.0625,59.375,59.375,118
1,86.640,165.9375,69.53125,69.53125,118
3,86.640,199.6875,69.53125,69.53125,118
1,86.829,154.6875,69.53125,69.53125,118
3,86.829,188.4375,69.53125,69.53125,118
0,87.019,160.3125,48.4375,48.4375,478
2,87.019,194.0625,48.4375,48.4375,478
5,87.019,106.875,99.21875,99.21875,1918
1,87.028,132.1875,59.375,59.375,118
3,87.028,165.9375,59.375,59.375,118
1,87.208,135,62.5,62.5,118
3,87.208,168.75,62.5,62.5,118
1,87.397,154.6875,56.25,56.25,118
3,87.397,188.4375,56.25,56.25,118
1,87.586,165.9375,53.125,53.125,118
3,87.586,199.6875,53.125,53.125,118
0,87.775,165.9375,48.4375,48.4375,478
2,87.775,199.6875,48.4375,48.4375,478
1,87.785,188.4375,69.53125,69.53125,118
3,87.785,222.1875,69.53125,69.53125,118
1,87.964,174.375,46.09375,46.09375,118
3,87.964,208.125,46.09375,46.09375,118
1,88.154,180,56.25,56.25,118
3,88.154,213.75,56.25,56.25,118
1,88.343,174.375,48.4375,48.4375,118
3,88.343,208.125,48.4375,48.4375,118
0,88.532,154.6875,36.71875,36.71875,478
1,88.532,165.9375,46.875,46.875,118
2,88.532,188.4375,36.71875,36.71875,478
3,88.532,199.6875,46.875,46.875,118
1,88.721,160.3125,53.125,53.125,118
3,88.721,194.0625,53.125,53.125,118
1,88.910,165.9375,56.25,56.25,118
3,88.910,199.6875,56.25,56.25,118
1,89.099,140.625,56.25,56.25,118
3,89.099,174.375,56.25,56.25,118
0,89.289,160.3125,34.375,34.375,478
1,89.289,154.6875,59.375,59.375,118
2,89.289,194.0625,34.375,34.375,478
3,89.289,188.4375,59.375,59.375,118
1,89.478,174.375,50,50,118
3,89.478,208.125,50,50,118
1,89.687,146.25,76.5625,76.5625,118
3,89.687,180,76.5625,76.5625,118
1,89.866,140.625,62.5,62.5,114
3,89.866,174.375,62.5,62.5,114
0,90.045,146.25,46.875,46.875,2864
1,90.045,101.25,44.53125,44.53125,118
2,90.045,180,46.875,46.875,2864
3,90.045,135,44.53125,44.53125,118
5,90.045,101.25,99.21875,99.21875,1438
1,90.234,165.9375,56.25,56.25,118
3,90.234,199.6875,56.25,56.25,118
1,90.424,146.25,69.53125,69.53125,118
3,90.424,180,69.53125,69.53125,118
1,90.613,180,50,50,118
3,90.613,213.75,50,50,118
1,90.802,165.9375,69.53125,69.53125,118
3,90.802,199.6875,69.53125,69.53125,118
1,90.991,174.375,59.375,59.375,118
3,90.991,208.125,59.375,59.375,118
1,91.180,165.9375,40.625,40.625,118
3,91.180,199.6875,40.625,40.625,118
1,91.370,154.6875,72.65625,72.65625,118
3,91.370,188.4375,72.65625,72.65625,118
1,91.559,146.25,69.53125,69.53125,118
3,91.559,180,69.53125,69.53125,118
1,91.748,160.3125,66.40625,66.40625,118
3,91.748,194.0625,66.40625,66.40625,118
1,91.937,165.9375,69.53125,69.53125,118
3,91.937,199.6875,69.53125,69.53125,118
1,92.126,160.3125,72.65625,72.65625,118
3,92.126,194.0625,72.65625,72.65625,118
1,92.315,135,46.09375,46.09375,118
3,92.315,168.75,46.09375,46.09375,118
5,92.315,98.4375,97.65625,97.65625,1914
1,92.505,168.75,59.375,59.375,118
3,92.505,202.5,59.375,59.375,118
1,92.694,154.6875,72.65625,72.65625,118
3,92.694,188.4375,72.65625,72.65625,118
1,92.883,165.9375,53.125,53.125,118
3,92.883,199.6875,53.125,53.125,118
1,93.072,146.25,53.125,53.125,118
3,93.072,180,53.125,53.125,118
1,93.261,174.375,62.5,62.5,118
3,93.261,208.125,62.5,62.5,118
1,93.450,180,79.6875,79.6875,118
3,93.450,213.75,79.6875,79.6875,118
1,93.640,154.6875,69.53125,69.53125,118
3,93.640,188.4375,69.53125,69.53125,118
1,93.829,165.9375,59.375,59.375,118
3,93.829,199.6875,59.375,59.375,118
1,94.018,146.25,62.5,62.5,118
3,94.018,180,62.5,62.5,118
1,94.207,160.3125,59.375,59.375,118
3,94.207,194.0625,59.375,59.375,118
1,94.396,165.9375,79.6875,79.6875,118
3,94.396,199.6875,79.6875,79.6875,118
1,94.585,135,99.21875,99.21875,118
3,94.585,168.75,99.21875,99.21875,118
1,94.775,146.25,72.65625,72.65625,118
3,94.775,180,72.65625,72.65625,118
1,94.964,140.625,83.59375,83.59375,118
3,94.964,174.375,83.59375,83.59375,118
1,95.164,120.9375,72.65625,72.65625,113
3,95.164,154.6875,72.65625,72.65625,113
2,95.342,180,59.375,59.375,478
4,95.342,180,59.375,59.375,478
5,95.342,112.5,99.21875,99.21875,1438
1,95.353,101.25,79.6875,79.6875,118
3,95.353,135,79.6875,79.6875,118
6,95.353,101.25,79.6875,79.6875,118
1,95.531,135,59.375,59.375,118
3,95.531,168.75,59.375,59.375,118
6,95.531,135,59.375,59.375,118
1,95.720,146.25,66.40625,66.40625,118
3,95.720,180,66.40625,66.40625,118
6,95.720,146.25,66.40625,66.40625,118
1,95.910,154.6875,69.53125,69.53125,118
3,95.910,188.4375,69.53125,69.53125,118
6,95.910,154.6875,69.53125,69.53125,118
1,96.099,165.9375,66.40625,66.40625,118
2,96.099,188.4375,56.25,56.25,478
3,96.099,199.6875,66.40625,66.40625,118
4,96.099,188.4375,56.25,56.25,478
6,96.099,165.9375,66.40625,66.40625,118
1,96.288,180,66.40625,66.40625,118
3,96.288,213.75,66.40625,66.40625,118
6,96.288,180,66.40625,66.40625,118
1,96.477,174.375,59.375,59.375,118
3,96.477,208.125,59.375,59.375,118
6,96.477,174.375,59.375,59.375,118
1,96.666,188.4375,76.5625,76.5625,118
3,96.666,222.1875,76.5625,76.5625,118
6,96.666,188.4375,76.5625,76.5625,118
1,96.855,168.75,56.25,56.25,118
2,96.855,208.125,69.53125,69.53125,478
3,96.855,202.5,56.25,56.25,118
4,96.855,208.125,69.53125,69.53125,478
6,96.855,168.75,56.25,56.25,118
1,97.045,174.375,59.375,59.375,118
3,97.045,208.125,59.375,59.375,118
6,97.045,174.375,59.375,59.375,118
1,97.234,180,56.25,56.25,118
3,97.234,213.75,56.25,56.25,118
6,97.234,180,56.25,56.25,118
1,97.423,160.3125,69.53125,69.53125,118
3,97.423,194.0625,69.53125,69.53125,118
6,97.423,160.3125,69.53125,69.53125,118
1,97.612,165.9375,53.125,53.125,118
2,97.612,194.0625,72.65625,72.65625,478
3,97.612,199.6875,53.125,53.125,118
4,97.612,194.0625,72.65625,72.65625,478
5,97.612,106.875,99.21875,99.21875,1918
6,97.612,165.9375,53.125,53.125,118
1,97.801,168.75,66.40625,66.40625,118
3,97.801,202.5,66.40625,66.40625,118
6,97.801,168.75,66.40625,66.40625,118
1,97.990,154.6875,72.65625,72.65625,118
3,97.990,188.4375,72.65625,72.65625,118
6,97.990,154.6875,72.65625,72.65625,118
1,98.180,160.3125,76.5625,76.5625,118
3,98.180,194.0625,76.5625,76.5625,118
6,98.180,160.3125,76.5625,76.5625,118
1,98.369,146.25,69.53125,69.53125,118
2,98.369,199.6875,66.40625,66.40625,478
3,98.369,180,69.53125,69.53125,118
4,98.369,199.6875,66.40625,66.40625,478
6,98.369,146.25,69.53125,69.53125,118
1,98.558,154.6875,76.5625,76.5625,118
3,98.558,188.4375,76.5625,76.5625,118
6,98.558,154.6875,76.5625,76.5625,118
1,98.747,135,59.375,59.375,118
3,98.747,168.75,59.375,59.375,118
6,98.747,135,59.375,59.375,118
1,98.936,146.25,69.53125,69.53125,118
3,98.936,180,69.53125,69.53125,118
6,98.936,146.25,69.53125,69.53125,118
1,99.126,143.4375,72.65625,72.65625,118
2,99.126,185.625,53.125,53.125,478
3,99.126,177.1875,72.65625,72.65625,118
4,99.126,185.625,53.125,53.125,478
6,99.126,143.4375,72.65625,72.65625,118
1,99.315,146.25,72.65625,72.65625,118
3,99.315,180,72.65625,72.65625,118
6,99.315,146.25,72.65625,72.65625,118
1,99.515,137.8125,72.65625,72.65625,118
3,99.515,171.5625,72.65625,72.65625,118
6,99.515,137.8125,72.65625,72.65625,118
1,99.693,140.625,92.96875,92.96875,118
3,99.693,174.375,92.96875,92.96875,118
6,99.693,140.625,92.96875,92.96875,118
2,99.882,188.4375,56.25,56.25,478
4,99.882,188.4375,56.25,56.25,478
1,99.893,135,72.65625,72.65625,118
3,99.893,168.75,72.65625,72.65625,118
6,99.893,135,72.65625,72.65625,118
1,100.082,140.625,72.65625,72.65625,118
3,100.082,174.375,72.65625,72.65625,118
6,100.082,140.625,72.65625,72.65625,118
1,100.272,146.25,72.65625,72.65625,118
3,100.272,180,72.65625,72.65625,118
6,100.272,146.25,72.65625,72.65625,118
1,100.461,154.6875,69.53125,69.53125,113
3,100.461,188.4375,69.53125,69.53125,113
6,100.461,154.6875,69.53125,69.53125,113
1,100.639,98.4375,83.59375,83.59375,118
2,100.639,185.625,50,50,1438
3,100.639,132.1875,83.59375,83.59375,118
4,100.639,185.625,50,50,1438
6,100.639,98.4375,83.59375,83.59375,118
5,100.650,98.4375,99.21875,99.21875,1433
1,100.828,106.875,53.125,53.125,118
3,100.828,140.625,53.125,53.125,118
6,100.828,106.875,53.125,53.125,118
1,101.017,132.1875,53.125,53.125,118
3,101.017,165.9375,53.125,53.125,118
6,101.017,132.1875,53.125,53.125,118
1,101.206,120.9375,56.25,56.25,118
3,101.206,154.6875,56.25,56.25,118
6,101.206,120.9375,56.25,56.25,118
1,101.396,109.6875,69.53125,69.53125,118
3,101.396,143.4375,69.53125,69.53125,118
6,101.396,109.6875,69.53125,69.53125,118
1,101.594,126.5625,48.4375,48.4375,118
3,101.594,160.3125,48.4375,48.4375,118
6,101.594,126.5625,48.4375,48.4375,118
1,101.774,146.25,48.4375,48.4375,118
3,101.774,180,48.4375,48.4375,118
6,101.774,146.25,48.4375,48.4375,118
1,101.963,129.375,76.5625,76.5625,118
3,101.963,163.125,76.5625,76.5625,118
6,101.963,129.375,76.5625,76.5625,118
1,102.163,154.6875,72.65625,72.65625,118
3,102.163,188.4375,72.65625,72.65625,118
6,102.163,154.6875,72.65625,72.65625,118
1,102.341,140.625,50,50,118
3,102.341,174.375,50,50,118
6,102.341,140.625,50,50,118
1,102.531,151.875,59.375,59.375,118
3,102.531,185.625,59.375,59.375,118
6,102.531,151.875,59.375,59.375,118
1,102.720,160.3125,48.4375,48.4375,118
3,102.720,194.0625,48.4375,48.4375,118
6,102.720,160.3125,48.4375,48.4375,118
2,102.909,165.9375,54.6875,54.6875,1886
4,102.909,165.9375,57.03125,57.03125,1912
5,102.909,64.6875,92.96875,92.96875,1918
1,102.918,98.4375,59.375,59.375,118
3,102.918,132.1875,59.375,59.375,118
6,102.918,98.4375,59.375,59.375,118
1,103.098,109.6875,79.6875,79.6875,118
3,103.098,143.4375,79.6875,79.6875,118
6,103.098,109.6875,79.6875,79.6875,118
1,103.286,151.875,53.125,53.125,118
3,103.286,185.625,53.125,53.125,118
6,103.286,151.875,53.125,53.125,118
1,103.476,154.6875,59.375,59.375,118
3,103.476,188.4375,59.375,59.375,118
6,103.476,154.6875,59.375,59.375,118
1,103.666,160.3125,62.5,62.5,118
3,103.666,194.0625,62.5,62.5,118
6,103.666,160.3125,62.5,62.5,118
1,103.855,165.9375,56.25,56.25,118
3,103.855,199.6875,56.25,56.25,118
6,103.855,165.9375,56.25,56.25,118
1,104.044,180,46.09375,46.09375,118
3,104.044,213.75,46.09375,46.09375,118
6,104.044,180,46.09375,46.09375,118
1,104.233,168.75,88.28125,88.28125,118
3,104.233,202.5,88.28125,88.28125,118
6,104.233,168.75,88.28125,88.28125,118
1,104.443,165.9375,59.375,59.375,118
3,104.443,199.6875,59.375,59.375,118
6,104.443,165.9375,59.375,59.375,118
1,104.611,151.875,26.5625,26.5625,118
3,104.611,185.625,26.5625,26.5625,118
6,104.611,151.875,26.5625,26.5625,118
1,104.801,154.6875,46.875,46.875,118
3,104.801,188.4375,46.875,46.875,118
6,104.801,154.6875,46.875,46.875,118
1,104.990,160.3125,59.375,59.375,118
3,104.990,194.0625,59.375,59.375,118
6,104.990,160.3125,59.375,59.375,118
1,105.179,154.6875,50,50,118
3,105.179,188.4375,50,50,118
6,105.179,154.6875,50,50,118
1,105.368,118.125,66.40625,66.40625,118
3,105.368,151.875,66.40625,66.40625,118
6,105.368,118.125,66.40625,66.40625,118
1,105.557,174.375,66.40625,66.40625,118
3,105.557,208.125,66.40625,66.40625,118
6,105.557,174.375,66.40625,66.40625,118
1,105.747,180,69.53125,69.53125,118
3,105.747,213.75,69.53125,69.53125,118
6,105.747,180,69.53125,69.53125,118
0,105.936,146.25,57.03125,57.03125,478
1,105.936,112.5,69.53125,69.53125,118
2,105.936,180,69.53125,69.53125,478
3,105.936,146.25,69.53125,69.53125,118
5,105.936,112.5,99.21875,99.21875,1438
1,106.125,132.1875,59.375,59.375,118
3,106.125,165.9375,59.375,59.375,118
1,106.314,146.25,53.125,53.125,118
3,106.314,180,53.125,53.125,118
1,106.503,154.6875,53.125,53.125,118
3,106.503,188.4375,53.125,53.125,118
0,106.692,165.9375,57.03125,57.03125,478
1,106.692,180,59.375,59.375,118
2,106.692,199.6875,69.53125,69.53125,478
3,106.692,213.75,59.375,59.375,118
1,106.882,165.9375,59.375,59.375,118
3,106.882,199.6875,59.375,59.375,118
1,107.071,174.375,56.25,56.25,118
3,107.071,208.125,56.25,56.25,118
1,107.260,160.3125,59.375,59.375,118
3,107.260,194.0625,59.375,59.375,118
0,107.449,188.4375,57.03125,57.03125,478
1,107.449,154.6875,48.4375,48.4375,118
2,107.449,222.1875,69.53125,69.53125,478
3,107.449,188.4375,48.4375,48.4375,118
1,107.638,160.3125,59.375,59.375,118
3,107.638,194.0625,59.375,59.375,118
1,107.827,165.9375,69.53125,69.53125,118
3,107.827,199.6875,69.53125,69.53125,118
1,108.017,154.6875,69.53125,69.53125,118
3,108.017,188.4375,69.53125,69.53125,118
0,108.206,185.625,57.03125,57.03125,478
1,108.206,126.5625,59.375,59.375,118
2,108.206,219.375,69.53125,69.53125,478
3,108.206,160.3125,59.375,59.375,118
5,108.206,106.875,99.21875,99.21875,1918
1,108.395,140.625,62.5,62.5,118
3,108.395,174.375,62.5,62.5,118
1,108.584,154.6875,56.25,56.25,118
3,108.584,188.4375,56.25,56.25,118
1,108.773,165.9375,53.125,53.125,118
3,108.773,199.6875,53.125,53.125,118
0,108.962,188.4375,57.03125,57.03125,478
1,108.962,188.4375,69.53125,69.53125,118
2,108.962,222.1875,69.53125,69.53125,478
3,108.962,222.1875,69.53125,69.53125,118
1,109.152,174.375,46.09375,46.09375,118
3,109.152,208.125,46.09375,46.09375,118
1,109.341,180,56.25,56.25,118
3,109.341,213.75,56.25,56.25,118
1,109.530,174.375,48.4375,48.4375,118
3,109.530,208.125,48.4375,48.4375,118
0,109.719,199.6875,53.90625,53.90625,478
1,109.719,165.9375,46.875,46.875,118
2,109.719,233.4375,66.40625,66.40625,478
3,109.719,199.6875,46.875,46.875,118
1,109.908,160.3125,53.125,53.125,118
3,109.908,194.0625,53.125,53.125,118
1,110.097,165.9375,56.25,56.25,118
3,110.097,199.6875,56.25,56.25,118
1,110.287,140.625,56.25,56.25,118
3,110.287,174.375,56.25,56.25,118
0,110.476,222.1875,50,50,478
1,110.476,154.6875,59.375,59.375,118
2,110.476,255.9375,62.5,62.5,478
3,110.476,188.4375,59.375,59.375,118
1,110.665,174.375,50,50,118
3,110.665,208.125,50,50,118
1,110.875,146.25,76.5625,76.5625,118
3,110.875,180,76.5625,76.5625,118
1,111.053,140.625,62.5,62.5,114
3,111.053,174.375,62.5,62.5,114
0,111.232,219.375,47.65625,47.65625,1438
1,111.232,101.25,44.53125,44.53125,118
2,111.232,253.125,69.53125,69.53125,1438
3,111.232,135,44.53125,44.53125,118
