"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"#88C0C8FF","#C0E0E8FF","#5088B8FF","#385860FF","#183870FF","#D8F8F8FF","#4880F0FF","#F8F8F8FF","#1060B0FF","#C02010FF","#E84838FF","#C0C0C0FF"
"#5090B8FF","#88C0C8FF","#385860FF","#B8E0E8FF","#E0C888FF","#786020FF","#B8A858FF","#E8E0A0FF","#F8F8F8FF","#E84838FF","#A81000FF","#D0D0D0FF"
"#B860B8FF","#E098D0FF","#802880FF","#F8D0F8FF","#006040FF","#00A070FF","#808080FF","#F8F8F8FF","#C0C0C0FF","#B01800FF","#B860B8FF","#E098D0FF"
"#B860B8FF","#802880FF","#E098D0FF","#F8D0F8FF","#00A070FF","#18C898FF","#C0C0C0FF","#808080FF","#F8F8F8FF","#F86850FF","#B01800FF","#D84028FF"
"#B860B8FF","#882880FF","#E098D0FF","#C0C0A0FF","#F8D0F8FF","#E0E0D0FF","#707058FF","#F8F8F8FF","#00A070FF","#005040FF","#18C898FF","#B860B8FF"
"#F8C0A0FF","#E08078FF","#F89880FF","#985850FF","#702808FF","#A86030FF","#B03828FF","#C0C0C0FF","#E85848FF","#F8F8F8FF","#985020FF","#C88050FF"
"#F8C0A0FF","#F89880FF","#B03828FF","#F86858FF","#584018FF","#887048FF","#909090FF","#D82010FF","#F86828FF","#F8F8F8FF","#705830FF","#C0C0C0FF"
"#D89858FF","#803800FF","#D86828FF","#B84800FF","#F88048FF","#F0B878FF","#C07838FF","#C87828FF","#A85808FF","#F8E0B0FF","#E89848FF","#903000FF"
"#F8D068FF","#D09848FF","#F8E8A0FF","#986010FF","#B01000FF","#F86828FF","#F8F8F8FF","#F8D068FF","#D09848FF","#F8E8A0FF","#986010FF","#B01000FF"
"#F8A8A0FF","#F8C8C0FF","#A03010FF","#E07060FF","#403098FF","#F8F8F8FF","#7060D8FF","#704018FF","#C8B8F8FF","#9080F8FF","#A03000FF","#F8A8A0FF"
"#F8F8F8FF","#F8C0A8FF","#F89880FF","#983800FF","#F85848FF","#205860FF","#F8E8C0FF","#704018FF","#E0E0E0FF","#C8C8C8FF","#509888FF","#90D8C8FF"
"#7870B8FF","#A8A0E8FF","#504880FF","#702058FF","#B05098FF","#D070B8FF","#C8C0F8FF","#606060FF","#F080D8FF","#D0D0D0FF","#F8F8F8FF","#7870B8FF"
"#000000FF","#7870C8FF","#303088FF","#A84890FF","#A8A0E8FF","#680850FF","#C868B0FF","#606060FF","#F8F8F8FF","#C8C0F8FF","#D0D0D0FF","#000000FF"
"#70A830FF","#98D048FF","#506028FF","#486880FF","#7090A0FF","#304858FF","#B8F870FF","#90B0C0FF","#F8B838FF","#F84800FF","#70A830FF","#98D048FF"
"#7090A0FF","#486878FF","#A07030FF","#E84800FF","#103058FF","#805010FF","#F87000FF","#D0A060FF","#603000FF","#983000FF","#90B0C0FF","#F8C050FF"
"#F87850FF","#D86030FF","#7090A0FF","#507080FF","#F8A880FF","#A03020FF","#90B0C0FF","#F8D8D8FF","#204050FF","#F8B0B8FF","#F8E098FF","#B88030FF"
"#E0B850FF","#B88830FF","#A05810FF","#E8D888FF","#E0E0E0FF","#B81010FF","#F84848FF","#F89090FF","#A0A0A0FF","#E0D840FF","#F8F058FF","#F8F0F8FF"
"#E03030FF","#B04030FF","#F85858FF","#D86830FF","#782010FF","#F8F058FF","#F8A0A0FF","#F88050FF","#A01010FF","#D0C830FF","#A0A0A0FF","#E03030FF"
"#9050A0FF","#B078C0FF","#684070FF","#401050FF","#808080FF","#D0D0D0FF","#F8F8F8FF","#F87850FF","#C05020FF","#B88868FF","#885838FF","#9070A0FF"
"#A888C8FF","#F8E0F8FF","#E8C0F8FF","#683890FF","#D0A8D8FF","#A08068FF","#605038FF","#C0A888FF","#E0D0A8FF","#F8F8F8FF","#A8C0C0FF","#A888C8FF"
"#B0A870FF","#807848FF","#585020FF","#E0E0B0FF","#B0A870FF","#807848FF","#585020FF","#E0E0B0FF","#B0A870FF","#807848FF","#585020FF","#E0E0B0FF"
"#C07840FF","#A05820FF","#682000FF","#B0A870FF","#E0A060FF","#E0E0B0FF","#585020FF","#807848FF","#F86858FF","#F04030FF","#F8C8C0FF","#F8F8F8FF"
"#F8E080FF","#E0B040FF","#F8F8B0FF","#986800FF","#C87810FF","#E89830FF","#904000FF","#D05838FF","#C8A000FF","#F87050FF","#F8F890FF","#F8D000FF"
"#F8E080FF","#F8F8A8FF","#906000FF","#D8B050FF","#F8F8F8FF","#A01000FF","#907820FF","#705810FF","#B8A048FF","#D8D8D8FF","#F05040FF","#F8B898FF"
"#E0A030FF","#F8D048FF","#F8D8A0FF","#D8B050FF","#905810FF","#F0D888FF","#F8E8B8FF","#F8F8F8FF","#805800FF","#D8D8D8FF","#E0A030FF","#F8D048FF"
"#90B0D0FF","#5878A8FF","#305068FF","#A8D8F8FF","#F8F8F8FF","#D0D068FF","#F8F8A0FF","#A0A038FF","#707010FF","#880000FF","#C0C0C0FF","#D81818FF"
"#E8D080FF","#C0A850FF","#886810FF","#B08020FF","#704000FF","#F0E8A0FF","#D8A848FF","#F8F8F8FF","#F8D080FF","#E08860FF","#E8B088FF","#F8E0B8FF"
"#987820FF","#D8B888FF","#000000FF","#F8E0B0FF","#C8A040FF","#785828FF","#583000FF","#404040FF","#E0C870FF","#F8F8D0FF","#F89058FF","#F8F8F8FF"
"#C07810FF","#E0D090FF","#706020FF","#903000FF","#F8F0B0FF","#B0A068FF","#F8F8F0FF","#E8A040FF","#F8C050FF","#505050FF","#D8D8D0FF","#C07810FF"
"#F0B868FF","#F8F090FF","#C05030FF","#A86020FF","#F8F0A8FF","#601000FF","#E87030FF","#585858FF","#F88850FF","#501010FF","#D8D8D0FF","#F86040FF"
"#606890FF","#F8F8F8FF","#405060FF","#8088B0FF","#D8D8D8FF","#606060FF","#B8B8B8FF","#B0B8E0FF","#E85848FF","#F8B8A8FF","#F88878FF","#606890FF"
"#606890FF","#B8B8B8FF","#D8D8D8FF","#8090C0FF","#505050FF","#203860FF","#F8F8F8FF","#787878FF","#B0B8E0FF","#606890FF","#B8B8B8FF","#D8D8D8FF"
"#606890FF","#B0B8E0FF","#8088B0FF","#B8B8B8FF","#F8F8F8FF","#303068FF","#D8D8D8FF","#505050FF","#787878FF","#606890FF","#B0B8E0FF","#8088B0FF"
"#F8E828FF","#D0B000FF","#886000FF","#F8F878FF","#603000FF","#906810FF","#A88028FF","#D0B050FF","#F8E828FF","#D0B000FF","#886000FF","#F8F878FF"
"#D0B000FF","#F8E828FF","#886000FF","#603000FF","#886010FF","#A88028FF","#F8F8F8FF","#585858FF","#F8F878FF","#D8D8D8FF","#B0B0B0FF","#F04030FF"
"#F8E828FF","#D0B000FF","#886000FF","#603000FF","#886010FF","#A88028FF","#F8F878FF","#585858FF","#F8F8F8FF","#D8D8D8FF","#B0B0B0FF","#D0B050FF"
"#709878FF","#98C0A0FF","#205030FF","#B8E0C0FF","#A0A828FF","#606810FF","#E8F070FF","#F83838FF","#980000FF","#F8F8F8FF","#C0C848FF","#D0D0D0FF"
"#9078B0FF","#B8A8D8FF","#584078FF","#A0A828FF","#E8F070FF","#706000FF","#D8C8F8FF","#F8F8F8FF","#C00000FF","#F83838FF","#980000FF","#C0C848FF"
"#60A060FF","#A8D0B0FF","#305840FF","#C8F0D0FF","#C0C848FF","#706000FF","#F8F8F8FF","#F83838FF","#E8F070FF","#A0A828FF","#505050FF","#980000FF"
"#70A830FF","#98D048FF","#684000FF","#F8E098FF","#506028FF","#987020FF","#F8C058FF","#F8F8F8FF","#C09028FF","#B84020FF","#B8F870FF","#E87040FF"
"#70A830FF","#98D048FF","#F8D068FF","#F8E098FF","#E87040FF","#F8A070FF","#F8F8F8FF","#B8F870FF","#506028FF","#B84010FF","#705010FF","#A87828FF"
"#70A830FF","#98D048FF","#506028FF","#684000FF","#F8E098FF","#B8F870FF","#E0A858FF","#F8D068FF","#F8A070FF","#B08028FF","#D04820FF","#B07830FF"
"#68B0E0FF","#205080FF","#4890C0FF","#98E0F0FF","#505020FF","#B0A870FF","#F85048FF","#D0C090FF","#808040FF","#B02820FF","#F8C0B8FF","#F8F8F8FF"
"#68B0E0FF","#B0A870FF","#4890C0FF","#505020FF","#E0D0A0FF","#205080FF","#F85048FF","#B02820FF","#808040FF","#F8F8F8FF","#98E0F0FF","#801010FF"
"#707830FF","#A8B060FF","#404810FF","#C8D080FF","#F8F8F8FF","#C8C8C8FF","#707830FF","#A8B060FF","#404810FF","#C8D080FF","#F8F8F8FF","#C8C8C8FF"
"#788030FF","#A8B060FF","#504810FF","#C8D080FF","#F8F8F8FF","#C8C8C8FF","#788030FF","#A8B060FF","#504810FF","#C8D080FF","#F8F8F8FF","#C8C8C8FF"
"#D0B058FF","#606820FF","#B0B860FF","#889040FF","#988838FF","#485010FF","#584810FF","#F0D878FF","#F8F8F8FF","#808080FF","#B00000FF","#C8C8C8FF"
"#F8E878FF","#F8C050FF","#E80000FF","#F89800FF","#A06020FF","#F86000FF","#F8F0B0FF","#F8E020FF","#585858FF","#989898FF","#F8F8F8FF","#F8E878FF"
"#F86000FF","#E80000FF","#F8C050FF","#F89800FF","#F8E020FF","#F8E878FF","#F8F0B0FF","#A06020FF","#585858FF","#F8F8F8FF","#C08040FF","#F86000FF"
"#F88060FF","#F04020FF","#F8A080FF","#883800FF","#F8F8F8FF","#686060FF","#984820FF","#F8C860FF","#F0A040FF","#D0C8C8FF","#F8F088FF","#882020FF"
"#E05028FF","#F88868FF","#C0D098FF","#98A860FF","#607038FF","#902010FF","#F8E898FF","#F8B890FF","#F8C860FF","#E0F0B8FF","#A07020FF","#E0A858FF"
"#383030FF","#504848FF","#B0D0B8FF","#90B898FF","#588060FF","#D0F0D8FF","#F8F8F8FF","#2880A8FF","#888888FF","#B0B0B0FF","#D0D0D0FF","#E81800FF"
"#383030FF","#D0F0D8FF","#F8F8F8FF","#B0D0B8FF","#504848FF","#588060FF","#90B898FF","#E81800FF","#B0B0B0FF","#2880A8FF","#888888FF","#50C8F0FF"
"#B09050FF","#806020FF","#604000FF","#E0E0A0FF","#F8E068FF","#E0A858FF","#E0C078FF","#C0C080FF","#009820FF","#C8F888FF","#40D840FF","#B86828FF"
"#B88850FF","#906848FF","#706830FF","#E8D8A8FF","#584020FF","#B8A878FF","#D8A870FF","#F8F8F8FF","#606060FF","#B88850FF","#906848FF","#706830FF"
"#000000FF","#C89850FF","#A07848FF","#685038FF","#B0A078FF","#E8D8A8FF","#404040FF","#605840FF","#E8C070FF","#F080A0FF","#F8F8F8FF","#F8D0E0FF"
"#E0E0F0FF","#C0C8E8FF","#405080FF","#98A0B8FF","#D0B080FF","#F8F8C0FF","#F8F8F8FF","#706830FF","#A05020FF","#D08050FF","#F8B8A0FF","#E0E0F0FF"
"#E0E0F0FF","#C0C8E8FF","#405080FF","#98A0B8FF","#F8F8F8FF","#807878FF","#D0C8C8FF","#E0E0F0FF","#C0C8E8FF","#405080FF","#98A0B8FF","#F8F8F8FF"
"#C098B0FF","#905898FF","#583070FF","#E0B8D8FF","#F8F8F8FF","#E8D8E8FF","#808898FF","#404858FF","#D0D0D8FF","#C098B0FF","#905898FF","#583070FF"
"#905898FF","#C098B0FF","#E0B8D8FF","#583070FF","#E8D8E8FF","#808898FF","#404858FF","#A8B0B8FF","#905898FF","#C098B0FF","#E0B8D8FF","#583070FF"
"#B088B8FF","#583860FF","#805888FF","#D8B8E8FF","#D0D0E8FF","#782010FF","#C84820FF","#F87840FF","#F8F8F8FF","#B088B8FF","#583860FF","#805888FF"
"#785080FF","#A878B8FF","#482050FF","#D8B0E8FF","#404040FF","#909090FF","#F8F8F8FF","#C0C0C0FF","#606060FF","#785080FF","#A878B8FF","#482050FF"
"#B890B0FF","#D0A8C8FF","#503058FF","#886080FF","#704868FF","#D8D8D8FF","#B02810FF","#D85038FF","#B890B0FF","#D0A8C8FF","#503058FF","#886080FF"
"#8058A0FF","#503060FF","#C080C8FF","#B01818FF","#680000FF","#D83030FF","#F8F8F8FF","#D0A0D8FF","#D0D0D0FF","#707070FF","#8058A0FF","#503060FF"
"#804078FF","#A86090FF","#482848FF","#C080B0FF","#D8D8D8FF","#F8F8F8FF","#787878FF","#C83820FF","#E86048FF","#F8B078FF","#804078FF","#A86090FF"
"#807878FF","#B8B0B0FF","#D8D0D0FF","#504848FF","#F0E8E8FF","#F8F8F8FF","#807878FF","#B8B0B0FF","#D8D0D0FF","#504848FF","#F0E8E8FF","#F8F8F8FF"
"#F8D840FF","#D8B810FF","#906840FF","#684820FF","#906800FF","#F8F040FF","#482800FF","#B88850FF","#F8F8F8FF","#F8D840FF","#D8B810FF","#906840FF"
"#F8D860FF","#C8B068FF","#786030FF","#D0D0D8FF","#F8E898FF","#989898FF","#F8F8F8FF","#706880FF","#606060FF","#F8D860FF","#C8B068FF","#786030FF"
"#D86020FF","#B03010FF","#F07838FF","#705010FF","#D8C068FF","#F0E8A0FF","#F8A060FF","#A08840FF","#F8F8F8FF","#D8D8D8FF","#D86020FF","#B03010FF"
"#C06838FF","#E88848FF","#804018FF","#D8C068FF","#705010FF","#F0E8A0FF","#A08840FF","#F0C088FF","#F8F8F8FF","#D8D8F0FF","#C06838FF","#E88848FF"
"#F8F8F8FF","#D03000FF","#F85020FF","#B0A8A8FF","#801010FF","#D8D0D0FF","#F8A898FF","#E04000FF","#585050FF","#F8F8F8FF","#D03000FF","#F85020FF"
"#E8E8E8FF","#E04000FF","#F8F8F8FF","#F87848FF","#B03000FF","#C8C8C8FF","#A09898FF","#F8B098FF","#801010FF","#585050FF","#E8E8E8FF","#E04000FF"
"#F8D0A8FF","#F8B088FF","#903010FF","#E06850FF","#F8E8C0FF","#F8F8F8FF","#D8D8D8FF","#E09800FF","#F8C848FF","#F8D0A8FF","#F8B088FF","#903010FF"
"#506028FF","#F8D868FF","#70A830FF","#98D048FF","#887040FF","#E0A858FF","#B09848FF","#604010FF","#B8F870FF","#A06820FF","#F8E8A0FF","#F8F8F8FF"
"#906830FF","#282828FF","#F8F8F8FF","#E0E0D0FF","#C0C0A8FF","#C09848FF","#683010FF","#888868FF","#585830FF","#F0C090FF","#F8D8B0FF","#E09050FF"
"#906830FF","#C09848FF","#683010FF","#C0C0A8FF","#D8B868FF","#E0E0D0FF","#505038FF","#F8F8F8FF","#888868FF","#F0C090FF","#E09050FF","#F8D8B0FF"
"#A07858FF","#C8A080FF","#282828FF","#683818FF","#706060FF","#D0C8C8FF","#B0A0A0FF","#F8F8F8FF","#E8C0A0FF","#707820FF","#C0C870FF","#E8F890FF"
"#A08850FF","#C8B078FF","#685010FF","#E8D098FF","#A090A0FF","#E06038FF","#B83010FF","#C0B0C0FF","#706070FF","#882000FF","#F8F8F8FF","#F89058FF"
"#E86850FF","#F8A080FF","#901000FF","#C85030FF","#F8C8B0FF","#E0D070FF","#F8F8A0FF","#F8F8F8FF","#807820FF","#E86850FF","#F8A080FF","#901000FF"
"#E8D068FF","#905088FF","#B878B0FF","#582850FF","#C0B028FF","#D03820FF","#D0C868FF","#D898D0FF","#F0E890FF","#F8F8F8FF","#F86048FF","#D8D8D8FF"
"#B06888FF","#D0A0A8FF","#884060FF","#682040FF","#E8D068FF","#E8C0C0FF","#C0B028FF","#A02000FF","#F8F8F8FF","#D0C048FF","#D8D8D8FF","#D86020FF"
"#B8B8C8FF","#8080A8FF","#404058FF","#E0E0E8FF","#585878FF","#580800FF","#F8F8F8FF","#A83828FF","#B8B8C8FF","#8080A8FF","#404058FF","#E0E0E8FF"
"#888890FF","#C0C0B8FF","#505058FF","#F8E8C0FF","#B0A070FF","#E0E0D8FF","#786838FF","#E0D0A8FF","#F8F8F8FF","#A03010FF","#E05038FF","#888890FF"
"#F8D0D0FF","#F8A8A8FF","#B04030FF","#F07070FF","#E85830FF","#F88058FF","#F8D8D8FF","#F8F8F8FF","#F0E8A0FF","#F8D0D0FF","#F8A8A8FF","#B04030FF"
"#204050FF","#80B8D0FF","#407890FF","#A8D8F0FF","#D85858FF","#F8F8F8FF","#902828FF","#F88080FF","#B0B0B0FF","#204050FF","#80B8D0FF","#407890FF"
"#987840FF","#B8A068FF","#504010FF","#F8F890FF","#E8C868FF","#889060FF","#D0B880FF","#686850FF","#F8F8F8FF","#D0D0D0FF","#A0A878FF","#B81818FF"
"#6890B0FF","#A0C0E8FF","#385060FF","#B8D8F8FF","#988048FF","#F8F8A8FF","#D8C048FF","#F87070FF","#F8F8F8FF","#C02828FF","#6890B0FF","#A0C0E8FF"
"#80A8C8FF","#688098FF","#204058FF","#D8C050FF","#907840FF","#000000FF","#A0C8E0FF","#F8F8A8FF","#F8F8F8FF","#486880FF","#80A8C8FF","#688098FF"
"#F8F8F8FF","#D8D8E0FF","#E87840FF","#606068FF","#F8C078FF","#888890FF","#B8B8C0FF","#D04010FF","#801000FF","#006860FF","#40A8A0FF","#F8F8F8FF"
"#F8F8F8FF","#D0D0D8FF","#F07858FF","#D84020FF","#808898FF","#585860FF","#505050FF","#A8B0B8FF","#A03020FF","#F8A078FF","#A03840FF","#F8C0C8FF"
"#A08030FF","#D0B070FF","#705800FF","#F0D050FF","#785028FF","#C0A810FF","#F8F8B0FF","#A84020FF","#F0D8B0FF","#E06040FF","#E89888FF","#F8D0D0FF"
"#A878B0FF","#804080FF","#502058FF","#F8F8B0FF","#D0A0D8FF","#C0A010FF","#705800FF","#F0D050FF","#C83010FF","#781000FF","#F8D0B0FF","#F06030FF"
"#586070FF","#C8D0D8FF","#F8C8C8FF","#F8F8F8FF","#98A0A8FF","#E06048FF","#E8A8A0FF","#B84838FF","#303848FF","#885850FF","#803030FF","#F8E8E8FF"
"#60B820FF","#486820FF","#98D848FF","#B8F870FF","#F8F8A8FF","#F0E078FF","#F8F8F8FF","#D8D8D8FF","#988830FF","#707070FF","#B8B8B8FF","#C8C058FF"
"#E87850FF","#D09830FF","#F8D868FF","#C04018FF","#000000FF","#F8F0A8FF","#804000FF","#701000FF","#C078D0FF","#703860FF","#9048A8FF","#F8F8F8FF"
"#F8D068FF","#E0A050FF","#A05000FF","#F8E098FF","#F8F8D0FF","#707070FF","#F8F8F8FF","#F85020FF","#B83008FF","#D8D8D8FF","#F8D068FF","#E0A050FF"
"#E83000FF","#F8D000FF","#F87010FF","#F8F068FF","#A01000FF","#282828FF","#D8A020FF","#985810FF","#686868FF","#F8F8F8FF","#D0D0D0FF","#F8A040FF"
"#C0A888FF","#907860FF","#584028FF","#D0D0B0FF","#A0A080FF","#E0D0A8FF","#505040FF","#F0F0D0FF","#F8F8F8FF","#C0A888FF","#907860FF","#584028FF"
"#786028FF","#C09820FF","#E8C050FF","#A89058FF","#483000FF","#685010FF","#F8D868FF","#584868FF","#A090C8FF","#C8B878FF","#C8C0F8FF","#E8D8F8FF"
"#901000FF","#F86820FF","#F8F8F8FF","#D81800FF","#E8F880FF","#F8A870FF","#D8D8E0FF","#806810FF","#707088FF","#A8A8B8FF","#D8C058FF","#F87858FF"
"#6080A0FF","#000000FF","#404068FF","#80A0E0FF","#F8F8F8FF","#C8C880FF","#B0C8F8FF","#686858FF","#D8E0F0FF","#F8F890FF","#A8B0C0FF","#C83030FF"
"#7090C8FF","#98B8E0FF","#282828FF","#E0C068FF","#D0C0B8FF","#385070FF","#F8E890FF","#605058FF","#A09088FF","#C0D8F0FF","#E8D8D0FF","#806830FF"
"#E898D0FF","#D070A0FF","#B05080FF","#303030FF","#702858FF","#F0C0E8FF","#E898D0FF","#D070A0FF","#B05080FF","#303030FF","#702858FF","#F0C0E8FF"
"#C09050FF","#605028FF","#A07830FF","#E0B070FF","#C0B070FF","#E8E0C0FF","#D8D0A0FF","#807048FF","#F8F8F8FF","#C09050FF","#605028FF","#A07830FF"
"#38A088FF","#282828FF","#304078FF","#80E8D0FF","#106850FF","#60C8B0FF","#E0E0E0FF","#F8F8F8FF","#887828FF","#587098FF","#E0B848FF","#F8E878FF"
"#D0B830FF","#F8D830FF","#685020FF","#282828FF","#988838FF","#606060FF","#D8D8E0FF","#F8F8F8FF","#F8F880FF","#8890A0FF","#680000FF","#D0B830FF"
"#E8C808FF","#F8F838FF","#D06000FF","#F88800FF","#802020FF","#A06800FF","#F8F8C0FF","#F8B028FF","#F8F8F8FF","#707078FF","#E8C808FF","#F8F838FF"
"#40A0D8FF","#F89088FF","#68C8F8FF","#2078C0FF","#F8D0A8FF","#282828FF","#003098FF","#D86050FF","#F8F8F8FF","#B02010FF","#D8D8E0FF","#40A0D8FF"
"#E8E088FF","#A8A048FF","#605810FF","#60A8A0FF","#80C8C0FF","#F8F8A8FF","#105850FF","#C8C068FF","#388078FF","#F8F8F8FF","#E0E0E0FF","#606060FF"
"#60A8A0FF","#A8A048FF","#686010FF","#E8E088FF","#106058FF","#C8C068FF","#80C8C0FF","#F8F8A8FF","#98E0D8FF","#F8E8B0FF","#F0D060FF","#B09840FF"
"#B88828FF","#704010FF","#986808FF","#F8D030FF","#D0A040FF","#E84840FF","#F8F888FF","#F8A8A0FF","#E8B020FF","#A06800FF","#F8F8F8FF","#B88828FF"
"#D8C088FF","#B09860FF","#685820FF","#D8D8D0FF","#B8B8B0FF","#686868FF","#989890FF","#F8F8F8FF","#F8E0A8FF","#D8C088FF","#B09860FF","#685820FF"
"#C8D0D8FF","#90A8B0FF","#305058FF","#E8F0F8FF","#F8F8F8FF","#883030FF","#401060FF","#C8D0D8FF","#90A8B0FF","#305058FF","#E8F0F8FF","#F8F8F8FF"
"#404058FF","#585870FF","#F0F098FF","#F8F8C8FF","#707090FF","#E0D890FF","#989850FF","#D09858FF","#A06828FF","#8888B0FF","#E8A870FF","#F8F8F8FF"
"#6090C8FF","#3868A0FF","#88B0E0FF","#404058FF","#A8D0F8FF","#D0E8F8FF","#484868FF","#5870A0FF","#88A0D0FF","#F8F8F8FF","#B82838FF","#E06070FF"
"#F8E800FF","#805020FF","#E8B800FF","#C08800FF","#F8F898FF","#D88000FF","#F8B838FF","#F8F8F8FF","#585858FF","#D8D8D8FF","#F8E800FF","#805020FF"
"#F8D810FF","#F86000FF","#F8D098FF","#E80000FF","#F8A800FF","#B85000FF","#F8F040FF","#F89048FF","#803000FF","#C87820FF","#E8A848FF","#F8F8F8FF"
"#A080C0FF","#E8E8C0FF","#C0C098FF","#705090FF","#381858FF","#787850FF","#F8F8F8FF","#C0A0E0FF","#8810B0FF","#A080C0FF","#E8E8C0FF","#C0C098FF"
"#3078A8FF","#50A0D0FF","#F8F8F8FF","#184068FF","#D8D8E0FF","#686878FF","#B0B0C0FF","#90C8F0FF","#204088FF","#5080C8FF","#78C0F0FF","#783078FF"
"#C8A850FF","#F0D070FF","#685838FF","#D0D0A0FF","#78C0C0FF","#50A0A0FF","#F8F0C8FF","#989868FF","#F8E890FF","#F8F8F8FF","#707070FF","#307068FF"
"#E0E0F0FF","#B080D0FF","#B8B8D0FF","#8858A8FF","#505068FF","#F8F8F8FF","#8888B0FF","#703090FF","#E0B0F8FF","#E0E0F0FF","#B080D0FF","#B8B8D0FF"
"#F8C0C8FF","#F88078FF","#B02030FF","#D04850FF","#282828FF","#F0D0E0FF","#F8C0C8FF","#F88078FF","#B02030FF","#D04850FF","#282828FF","#F0D0E0FF"
"#C8E860FF","#98C008FF","#60A848FF","#487000FF","#388028FF","#005800FF","#D8F880FF","#003800FF","#900000FF","#C8C8C8FF","#989898FF","#C8E860FF"
"#F0E868FF","#D8B828FF","#105010FF","#A08018FF","#68C030FF","#307808FF","#685000FF","#48A010FF","#F8F8A8FF","#F8F8F8FF","#606060FF","#C0C0C0FF"
"#98E050FF","#F83858FF","#68B830FF","#C82038FF","#208810FF","#F0A098FF","#F8F8F8FF","#F8D820FF","#781038FF","#604800FF","#B8F878FF","#686868FF"
"#F86000FF","#F8E8A0FF","#E0C868FF","#405088FF","#E80000FF","#886020FF","#182850FF","#284060FF","#6080B8FF","#F8D800FF","#B09850FF","#F89800FF"
"#F8E8A0FF","#F86000FF","#405088FF","#E80000FF","#F8D800FF","#E0C868FF","#B09850FF","#886020FF","#F89800FF","#182850FF","#284060FF","#6080B8FF"
"#F8E890FF","#D0C068FF","#283860FF","#405078FF","#A08848FF","#E80800FF","#604810FF","#000848FF","#F8F8C0FF","#6088B0FF","#F8D800FF","#F86000FF"
"#3080C0FF","#68B0E0FF","#484880FF","#90D0F8FF","#F8C050FF","#C82810FF","#F85820FF","#780000FF","#A88028FF","#F8F8F8FF","#B0B0B0FF","#3080C0FF"
"#58A8E0FF","#3080C0FF","#484880FF","#E0B050FF","#780000FF","#F8E060FF","#C82818FF","#80C8F8FF","#987008FF","#F85820FF","#E04020FF","#F8A858FF"
"#58A8E0FF","#3080C0FF","#484880FF","#80C8F8FF","#F85820FF","#C82818FF","#F8D050FF","#C8A840FF","#780000FF","#987008FF","#F8F898FF","#F8A858FF"
"#E0C050FF","#F8F8F8FF","#E8D888FF","#906820FF","#704010FF","#B08838FF","#C8A040FF","#D84018FF","#380800FF","#B02010FF","#707070FF","#582808FF"
"#F8E890FF","#986048FF","#784038FF","#C09840FF","#481818FF","#E0C048FF","#202028FF","#F8F8C0FF","#980000FF","#707070FF","#F8F8F8FF","#F8E890FF"
"#786810FF","#A89820FF","#D8D058FF","#F0F8B8FF","#505050FF","#E07828FF","#584800FF","#908018FF","#F8B068FF","#C8B828FF","#787878FF","#F8F8F8FF"
"#C8A040FF","#987038FF","#482818FF","#785848FF","#E0C860FF","#604030FF","#F8F8A8FF","#707070FF","#F8F8F8FF","#987868FF","#F8E870FF","#C03018FF"
"#F0E070FF","#707070FF","#F8F8F8FF","#C8B038FF","#B0B0B0FF","#E85018FF","#B04028FF","#C8C8C8FF","#783018FF","#A07800FF","#F09830FF","#F8F8B8FF"
"#F85820FF","#686868FF","#C03810FF","#803010FF","#F0E070FF","#F8F8F8FF","#B0B0B0FF","#D0D0D0FF","#C8B038FF","#F8C080FF","#A07800FF","#001870FF"
"#90E040FF","#60B820FF","#907830FF","#B0A030FF","#C8F870FF","#305010FF","#507828FF","#F8F858FF","#787878FF","#903000FF","#F8F8F8FF","#B8B8B8FF"
"#6830A8FF","#F8E858FF","#9058E8FF","#D8B048FF","#C85000FF","#907030FF","#F87828FF","#686868FF","#882000FF","#F8A838FF","#B890F8FF","#F8F8F8FF"
"#C058C8FF","#9838B0FF","#701890FF","#E088F0FF","#F8F8F8FF","#F8D000FF","#A0A0A0FF","#D09000FF","#686868FF","#C058C8FF","#9838B0FF","#701890FF"
"#4058A8FF","#6078D0FF","#F8F8F8FF","#8898F8FF","#A0C8F8FF","#F8F0A8FF","#B08838FF","#D0B058FF","#F8D878FF","#003870FF","#C8E0F8FF","#886018FF"
"#6088E0FF","#88A8F8FF","#3868C8FF","#A0C8F8FF","#005088FF","#805008FF","#F8E050FF","#F8E878FF","#B08838FF","#D0B058FF","#F8F8F8FF","#B00000FF"
"#F8E880FF","#E0B040FF","#505050FF","#F8F8C0FF","#C08800FF","#805000FF","#F87048FF","#707070FF","#C04028FF","#702008FF","#F8F8F8FF","#F8E880FF"
"#F8C898FF","#F8A080FF","#D87040FF","#784800FF","#C04800FF","#A06800FF","#980000FF","#D0A028FF","#603020FF","#C80000FF","#F8F8F8FF","#F8C898FF"
"#F8D8D8FF","#F8B8C0FF","#B05050FF","#E87890FF","#980000FF","#288808FF","#206000FF","#F8F8F8FF","#006000FF","#F8D8D8FF","#F8B8C0FF","#B05050FF"
"#F8F0A8FF","#F0F0F8FF","#A89048FF","#D8C070FF","#F8F8C8FF","#683800FF","#C8C8C8FF","#686878FF","#D87070FF","#C01800FF","#6880D8FF","#0048D0FF"
